5, 2017-10-23 19:17:52.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:53.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:53.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:54.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:55.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:55.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:56.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:57.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:57.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:58.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:59.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:17:59.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:0.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:1.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:1.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:2.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:3.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:3.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:4.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:5.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:5.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:6.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:7.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:7.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:8.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:9.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:9.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:10.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:11.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:11.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:12.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:13.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:13.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:14.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:15.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:15.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:16.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:17.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:17.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:18.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:19.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:19.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:20.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:21.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:21.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:22.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:23.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:23.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:24.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:25.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:25.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:26.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:27.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:27.1, 21.75, 21.75, 22.00, 21.75, 22.25
5, 2017-10-23 19:18:28.0, 21.75, 21.75, 22.00, 21.75, 22.25
5, 2017-10-23 19:18:29.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:29.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:30.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:31.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:31.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:32.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:33.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:33.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:34.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:35.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:35.1, 21.75, 21.75, 22.00, 21.75, 22.25
5, 2017-10-23 19:18:36.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:48.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:49.0, 21.75, 21.75, 22.00, 21.75, 22.25
5, 2017-10-23 19:18:49.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:50.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:51.0, 21.75, 21.75, 22.00, 21.75, 22.25
5, 2017-10-23 19:18:51.1, 21.75, 21.75, 22.00, 21.75, 22.25
5, 2017-10-23 19:18:52.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:53.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:53.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:54.0, 22.00, 21.75, 22.25, 21.75, 22.25
